GEOID,YEAR,IncomeG,RentG,HHs
13121009603,2016,High Income,Med Burden,20
13121009603,2016,Low Income,High Burden,268
13121009603,2016,Low Income,Low Burden,67
13121009603,2016,Low Income,Med Burden,161
13121009603,2016,Med Income,High Burden,13
13121009603,2016,Med Income,Low Burden,416
13121009603,2016,Med Income,Med Burden,94
13121009603,2017,High Income,High Burden,0
13121009603,2017,High Income,Low Burden,544
13121009603,2017,High Income,Med Burden,28
13121009603,2017,Low Income,High Burden,197
13121009603,2017,Low Income,Low Burden,74
13121009603,2017,Low Income,Med Burden,170
13121009603,2017,Med Income,High Burden,13
13121009603,2017,Med Income,Low Burden,349
13121009603,2017,Med Income,Med Burden,41
13121009700,2014,High Income,High Burden,0
13121009700,2014,High Income,Low Burden,97
13121009700,2014,High Income,Med Burden,11
13121009700,2014,Low Income,High Burden,0
13121009700,2014,Low Income,Low Burden,0
13121009700,2014,Low Income,Med Burden,0
13121009700,2014,Med Income,High Burden,0
13121009700,2014,Med Income,Low Burden,10
13121009700,2014,Med Income,Med Burden,0
13121009700,2015,High Income,High Burden,0
13121009700,2015,High Income,Low Burden,89
13121009700,2015,High Income,Med Burden,0
13121009700,2015,Low Income,High Burden,0
13121009700,2015,Low Income,Low Burden,0
13121009700,2015,Low Income,Med Burden,0
13121009700,2015,Med Income,High Burden,0
13121009700,2015,Med Income,Low Burden,15
13121009700,2015,Med Income,Med Burden,7
13121009700,2016,High Income,High Burden,0
13121009700,2016,High Income,Low Burden,41
13121009700,2016,High Income,Med Burden,0
13121009700,2016,Low Income,High Burden,0
13121009700,2016,Low Income,Low Burden,0
13121009700,2016,Low Income,Med Burden,0
13121009700,2016,Med Income,High Burden,0
13121009700,2016,Med Income,Low Burden,9
13121009700,2016,Med Income,Med Burden,8
13121009700,2017,High Income,High Burden,0
13121009700,2017,High Income,Low Burden,29
13121009700,2017,High Income,Med Burden,21
13121009700,2017,Low Income,High Burden,0
13121009700,2017,Low Income,Low Burden,0
13121009700,2017,Low Income,Med Burden,0
13121009700,2017,Med Income,High Burden,0
13121009700,2017,Med Income,Low Burden,10
13121009700,2017,Med Income,Med Burden,7
13121009801,2014,High Income,High Burden,0
13121009801,2014,High Income,Low Burden,92
13121009801,2014,High Income,Med Burden,22
13121009801,2014,Low Income,High Burden,21
13121009801,2014,Low Income,Low Burden,99
13121009801,2014,Low Income,Med Burden,108
13121009801,2014,Med Income,High Burden,0
13121009801,2014,Med Income,Low Burden,18
13121009801,2014,Med Income,Med Burden,0
13121009801,2015,High Income,High Burden,0
13121009801,2015,High Income,Low Burden,84
13121009801,2015,High Income,Med Burden,23
13121009801,2015,Low Income,High Burden,41
13121009801,2015,Low Income,Low Burden,109
13121009801,2015,Low Income,Med Burden,126
13121009801,2015,Med Income,High Burden,0
13121009801,2015,Med Income,Low Burden,30
13121009801,2015,Med Income,Med Burden,0
13121009801,2016,High Income,High Burden,0
13121009801,2016,High Income,Low Burden,64
13121009801,2016,High Income,Med Burden,66
13121009801,2016,Low Income,High Burden,84
13121009801,2016,Low Income,Low Burden,104
13121009801,2016,Low Income,Med Burden,102
13121009801,2016,Med Income,High Burden,17
13121009801,2016,Med Income,Low Burden,75
13121009801,2016,Med Income,Med Burden,0
13121009801,2017,High Income,High Burden,0
13121009801,2017,High Income,Low Burden,43
13121009801,2017,High Income,Med Burden,65
13121009801,2017,Low Income,High Burden,74
13121009801,2017,Low Income,Low Burden,131
13121009801,2017,Low Income,Med Burden,84
13121009801,2017,Med Income,High Burden,13
13121009801,2017,Med Income,Low Burden,103
13121009801,2017,Med Income,Med Burden,30
13121009802,2014,High Income,High Burden,0
13121009802,2014,High Income,Low Burden,478
13121009802,2014,High Income,Med Burden,11
13121009802,2014,Low Income,High Burden,99
13121009802,2014,Low Income,Low Burden,0
13121009802,2014,Low Income,Med Burden,19
13121009802,2014,Med Income,High Burden,0
13121009802,2014,Med Income,Low Burden,103
13121009802,2014,Med Income,Med Burden,48
13121009802,2015,High Income,High Burden,0
13121009802,2015,High Income,Low Burden,427
13121009802,2015,High Income,Med Burden,11
13121009802,2015,Low Income,High Burden,134
13121009802,2015,Low Income,Low Burden,0
13121009802,2015,Low Income,Med Burden,17
13121009802,2015,Med Income,High Burden,0
13121009802,2015,Med Income,Low Burden,115
13121009802,2015,Med Income,Med Burden,48
13121009802,2016,High Income,High Burden,0
13121009802,2016,High Income,Low Burden,415
13121009802,2016,High Income,Med Burden,10
13121009802,2016,Low Income,High Burden,109
13121009802,2016,Low Income,Low Burden,0
13121009802,2016,Low Income,Med Burden,17
13121009802,2016,Med Income,High Burden,0
13121009802,2016,Med Income,Low Burden,131
13121009802,2016,Med Income,Med Burden,66
13121009802,2017,High Income,High Burden,0
13121009802,2017,High Income,Low Burden,432
13121009802,2017,High Income,Med Burden,0
13121009802,2017,Low Income,High Burden,80
13121009802,2017,Low Income,Low Burden,0
13121009802,2017,Low Income,Med Burden,10
13121009802,2017,Med Income,High Burden,29
13121009802,2017,Med Income,Low Burden,63
13121009802,2017,Med Income,Med Burden,74
13121009900,2014,High Income,High Burden,0
13121009900,2014,High Income,Low Burden,235
13121009900,2014,High Income,Med Burden,0
13121009900,2014,Low Income,High Burden,44
13121009900,2014,Low Income,Low Burden,0
13121009900,2014,Low Income,Med Burden,63
13121009900,2014,Med Income,High Burden,0
13121009900,2014,Med Income,Low Burden,119
13121009900,2014,Med Income,Med Burden,129
13121009900,2015,High Income,High Burden,0
13121009900,2015,High Income,Low Burden,193
13121009900,2015,High Income,Med Burden,0
13121009900,2015,Low Income,High Burden,26
13121009900,2015,Low Income,Low Burden,0
13121009900,2015,Low Income,Med Burden,59
13121009900,2015,Med Income,High Burden,16
13121009900,2015,Med Income,Low Burden,150
13121009900,2015,Med Income,Med Burden,134
13121009900,2016,High Income,High Burden,0
13121009900,2016,High Income,Low Burden,196
13121009900,2016,High Income,Med Burden,0
13121009900,2016,Low Income,High Burden,46
13121009900,2016,Low Income,Low Burden,0
13121009900,2016,Low Income,Med Burden,59
13121009900,2016,Med Income,High Burden,15
13121009900,2016,Med Income,Low Burden,134
13121009900,2016,Med Income,Med Burden,177
13121009900,2017,High Income,High Burden,0
13121009900,2017,High Income,Low Burden,239
13121009900,2017,High Income,Med Burden,0
13121009900,2017,Low Income,High Burden,86
13121009900,2017,Low Income,Low Burden,0
13121009900,2017,Low Income,Med Burden,14
13121009900,2017,Med Income,High Burden,18
13121009900,2017,Med Income,Low Burden,115
13121009900,2017,Med Income,Med Burden,162
13121010001,2014,High Income,High Burden,0
13121010001,2014,High Income,Low Burden,211
13121010001,2014,High Income,Med Burden,0
13121010001,2014,Low Income,High Burden,127
13121010001,2014,Low Income,Low Burden,29
13121010001,2014,Low Income,Med Burden,92
13121010001,2014,Med Income,High Burden,0
13121010001,2014,Med Income,Low Burden,137
13121010001,2014,Med Income,Med Burden,64
13121010001,2015,High Income,High Burden,0
13121010001,2015,High Income,Low Burden,182
13121010001,2015,High Income,Med Burden,0
13121010001,2015,Low Income,High Burden,172
13121010001,2015,Low Income,Low Burden,0
13121010001,2015,Low Income,Med Burden,54
13121010001,2015,Med Income,High Burden,0
13121010001,2015,Med Income,Low Burden,69
13121010001,2015,Med Income,Med Burden,97
13121010001,2016,High Income,High Burden,0
13121010001,2016,High Income,Low Burden,132
13121010001,2016,High Income,Med Burden,0
13121010001,2016,Low Income,High Burden,220
13121010001,2016,Low Income,Low Burden,0
13121010001,2016,Low Income,Med Burden,46
13121010001,2016,Med Income,High Burden,0
13121010001,2016,Med Income,Low Burden,87
13121010001,2016,Med Income,Med Burden,99
13121010001,2017,High Income,High Burden,0
13121010001,2017,High Income,Low Burden,158
13121010001,2017,High Income,Med Burden,0
13121010001,2017,Low Income,High Burden,131
13121010001,2017,Low Income,Low Burden,0
13121010001,2017,Low Income,Med Burden,47
13121010001,2017,Med Income,High Burden,0
13121010001,2017,Med Income,Low Burden,44
13121010001,2017,Med Income,Med Burden,251
13121010002,2014,High Income,High Burden,0
13121010002,2014,High Income,Low Burden,627
13121010002,2014,High Income,Med Burden,15
13121010002,2014,Low Income,High Burden,97
13121010002,2014,Low Income,Low Burden,0
13121010002,2014,Low Income,Med Burden,0
13121010002,2014,Med Income,High Burden,61
13121010002,2014,Med Income,Low Burden,121
13121010002,2014,Med Income,Med Burden,34
13121010002,2015,High Income,High Burden,0
13121010002,2015,High Income,Low Burden,604
13121010002,2015,High Income,Med Burden,13
13121010002,2015,Low Income,High Burden,131
13121010002,2015,Low Income,Low Burden,0
13121010002,2015,Low Income,Med Burden,0
13121010002,2015,Med Income,High Burden,83
13121010002,2015,Med Income,Low Burden,95
13121010002,2015,Med Income,Med Burden,45
13121010002,2016,High Income,High Burden,0
13121010002,2016,High Income,Low Burden,678
13121010002,2016,High Income,Med Burden,25
13121010002,2016,Low Income,High Burden,142
13121010002,2016,Low Income,Low Burden,0
13121010002,2016,Low Income,Med Burden,11
13121010002,2016,Med Income,High Burden,79
13121010002,2016,Med Income,Low Burden,84
13121010002,2016,Med Income,Med Burden,95
13121010002,2017,High Income,High Burden,10
13121010002,2017,High Income,Low Burden,687
13121010002,2017,High Income,Med Burden,24
13121010002,2017,Low Income,High Burden,171
13121010002,2017,Low Income,Low Burden,0
13121010002,2017,Low Income,Med Burden,11
13121010002,2017,Med Income,High Burden,102
13121010002,2017,Med Income,Low Burden,131
13121010002,2017,Med Income,Med Burden,103
13121010114,2014,High Income,High Burden,0
13121010114,2014,High Income,Low Burden,285
13121010114,2014,High Income,Med Burden,0
13121010114,2014,Low Income,High Burden,352
13121010114,2014,Low Income,Low Burden,0
13121010114,2014,Low Income,Med Burden,158
13121010114,2014,Med Income,High Burden,0
13121010114,2014,Med Income,Low Burden,604
13121010114,2014,Med Income,Med Burden,176
13121010114,2015,High Income,High Burden,0
13121010114,2015,High Income,Low Burden,389
13121010114,2015,High Income,Med Burden,0
13121010114,2015,Low Income,High Burden,317
13121010114,2015,Low Income,Low Burden,0
13121010114,2015,Low Income,Med Burden,205
13121010114,2015,Med Income,High Burden,0
13121010114,2015,Med Income,Low Burden,520
13121010114,2015,Med Income,Med Burden,198
13121010114,2016,High Income,High Burden,0
13121010114,2016,High Income,Low Burden,388
13121010114,2016,High Income,Med Burden,0
13121010114,2016,Low Income,High Burden,437
13121010114,2016,Low Income,Low Burden,0
13121010114,2016,Low Income,Med Burden,169
13121010114,2016,Med Income,High Burden,0
13121010114,2016,Med Income,Low Burden,422
13121010114,2016,Med Income,Med Burden,274
13121010114,2017,High Income,High Burden,0
13121010114,2017,High Income,Low Burden,387
13121010114,2017,High Income,Med Burden,0
13121010114,2017,Low Income,High Burden,467
13121010114,2017,Low Income,Low Burden,0
13121010114,2017,Low Income,Med Burden,178
13121010114,2017,Med Income,High Burden,14
13121010114,2017,Med Income,Low Burden,416
13121010114,2017,Med Income,Med Burden,203
13121010206,2014,High Income,High Burden,0
13121010206,2014,High Income,Low Burden,56
13121010206,2014,High Income,Med Burden,0
13121010206,2014,Low Income,High Burden,0
13121010206,2014,Low Income,Low Burden,25
13121010206,2014,Low Income,Med Burden,0
13121010206,2014,Med Income,High Burden,16
13121010206,2014,Med Income,Low Burden,33
13121010206,2014,Med Income,Med Burden,13
13121010206,2015,High Income,High Burden,0
13121010206,2015,High Income,Low Burden,41
13121010206,2015,High Income,Med Burden,0
13121010206,2015,Low Income,High Burden,0
13121010206,2015,Low Income,Low Burden,29
13121010206,2015,Low Income,Med Burden,0
13121010206,2015,Med Income,High Burden,20
13121010206,2015,Med Income,Low Burden,52
13121010206,2015,Med Income,Med Burden,17
13121010206,2016,High Income,High Burden,0
13121010206,2016,High Income,Low Burden,48
13121010206,2016,High Income,Med Burden,0
13121010206,2016,Low Income,High Burden,0
13121010206,2016,Low Income,Low Burden,0
13121010206,2016,Low Income,Med Burden,0
13121010206,2016,Med Income,High Burden,18
13121010206,2016,Med Income,Low Burden,72
13121010206,2016,Med Income,Med Burden,16
13121010206,2017,High Income,High Burden,0
13121010206,2017,High Income,Low Burden,60
13121010206,2017,High Income,Med Burden,0
13121010206,2017,Low Income,High Burden,0
13121010206,2017,Low Income,Low Burden,0
13121010206,2017,Low Income,Med Burden,0
13121010206,2017,Med Income,High Burden,0
13121010206,2017,Med Income,Low Burden,69
13121010206,2017,Med Income,Med Burden,16
13121010211,2014,High Income,High Burden,0
13121010211,2014,High Income,Low Burden,39
13121010211,2014,High Income,Med Burden,0
13121010211,2014,Low Income,High Burden,114
13121010211,2014,Low Income,Low Burden,0
13121010211,2014,Low Income,Med Burden,50
13121010211,2014,Med Income,High Burden,0
13121010211,2014,Med Income,Low Burden,31
13121010211,2014,Med Income,Med Burden,43
13121010211,2015,High Income,High Burden,0
13121010211,2015,High Income,Low Burden,40
13121010211,2015,High Income,Med Burden,0
13121010211,2015,Low Income,High Burden,98
13121010211,2015,Low Income,Low Burden,0
13121010211,2015,Low Income,Med Burden,16
13121010211,2015,Med Income,High Burden,0
13121010211,2015,Med Income,Low Burden,58
13121010211,2015,Med Income,Med Burden,12
13121010211,2016,High Income,High Burden,0
13121010211,2016,High Income,Low Burden,12
13121010211,2016,High Income,Med Burden,0
13121010211,2016,Low Income,High Burden,57
13121010211,2016,Low Income,Low Burden,0
13121010211,2016,Low Income,Med Burden,27
13121010211,2016,Med Income,High Burden,0
13121010211,2016,Med Income,Low Burden,51
13121010211,2016,Med Income,Med Burden,10
13121010211,2017,High Income,High Burden,0
13121010211,2017,High Income,Low Burden,24
13121010211,2017,High Income,Med Burden,7
13121010211,2017,Low Income,High Burden,60
13121010211,2017,Low Income,Low Burden,0
13121010211,2017,Low Income,Med Burden,23
13121010211,2017,Med Income,High Burden,0
13121010211,2017,Med Income,Low Burden,65
13121010211,2017,Med Income,Med Burden,0
13121010303,2014,High Income,High Burden,0
13121010303,2014,High Income,Low Burden,351
13121010303,2014,High Income,Med Burden,49
13121010303,2014,Low Income,High Burden,279
13121010303,2014,Low Income,Low Burden,18
13121010303,2014,Low Income,Med Burden,179
13121010303,2014,Med Income,High Burden,0
13121010303,2014,Med Income,Low Burden,104
13121010303,2014,Med Income,Med Burden,283
13121010303,2015,High Income,High Burden,0
13121010303,2015,High Income,Low Burden,282
13121010303,2015,High Income,Med Burden,0
13121010303,2015,Low Income,High Burden,236
13121010303,2015,Low Income,Low Burden,18
13121010303,2015,Low Income,Med Burden,210
13121010303,2015,Med Income,High Burden,0
13121010303,2015,Med Income,Low Burden,211
13121010303,2015,Med Income,Med Burden,338
13121010303,2016,High Income,High Burden,0
13121010303,2016,High Income,Low Burden,275
13121010303,2016,High Income,Med Burden,0
13121010303,2016,Low Income,High Burden,231
13121010303,2016,Low Income,Low Burden,17
13121010303,2016,Low Income,Med Burden,183
13121010303,2016,Med Income,High Burden,0
13121010303,2016,Med Income,Low Burden,263
13121010303,2016,Med Income,Med Burden,215
13121010303,2017,High Income,High Burden,0
